ma_nganh,ten_nganh,ma_to_hop,nam,diem_thi_sinh,diem_cong_kv,khu_vuc,diem_chuan_2023,diem_chuan_2024,diem_chuan_2025,ket_qua,trung_binh_3nam,xu_huong_24_25,chenh_lech
7140211,Sư phạm vật lý,B00,2024,27.9,0.75,KV1,24.4,25.9,25.32,1,25.206666666666667,-0.5799999999999983,2.693333333333332
7140211,Sư phạm vật lý,B00,2024,23.25,0.5,KV2,24.4,25.9,25.32,0,25.206666666666667,-0.5799999999999983,-1.956666666666667
7140211,Sư phạm vật lý,B00,2023,23.88,0.25,KV2NT,24.4,25.9,25.32,0,25.206666666666667,-0.5799999999999983,-1.326666666666668
7140211,Sư phạm vật lý,D01,2025,23.95,0.5,KV2,24.47,25.96,25.32,0,25.25,-0.6400000000000006,-1.3000000000000007
7140211,Sư phạm vật lý,D01,2023,23.57,0.75,KV1,24.47,25.96,25.32,0,25.25,-0.6400000000000006,-1.6799999999999995
7140211,Sư phạm vật lý,D01,2025,23.13,0.5,KV2,24.47,25.96,25.32,0,25.25,-0.6400000000000006,-2.120000000000001
7140211,Sư phạm vật lý,D01,2025,27.56,0.75,KV1,24.47,25.96,25.32,1,25.25,-0.6400000000000006,2.3099999999999987
7140211,Sư phạm vật lý,D01,2025,24.97,0.25,KV2NT,24.47,25.96,25.32,0,25.25,-0.6400000000000006,-0.2800000000000011
7140211,Sư phạm vật lý,D01,2024,28.14,0.75,KV1,24.47,25.96,25.32,1,25.25,-0.6400000000000006,2.890000000000001
7140211,Sư phạm vật lý,D01,2025,23.84,0.25,KV2NT,24.47,25.96,25.32,0,25.25,-0.6400000000000006,-1.41
7140211,Sư phạm vật lý,D01,2023,24.08,0.75,KV1,24.47,25.96,25.32,0,25.25,-0.6400000000000006,-1.1700000000000017
7140211,Sư phạm vật lý,D01,2025,29.25,0.25,KV2NT,24.47,25.96,25.32,1,25.25,-0.6400000000000006,4.0
7140211,Sư phạm vật lý,D01,2025,24.82,0.75,KV1,24.47,25.96,25.32,0,25.25,-0.6400000000000006,-0.4299999999999997
7140211,Sư phạm vật lý,D07,2025,22.9,0.5,KV2,24.3,26.49,25.32,0,25.37,-1.1699999999999982,-2.4700000000000024
7140211,Sư phạm vật lý,D07,2025,22.19,0.0,KV3,24.3,26.49,25.32,0,25.37,-1.1699999999999982,-3.18
7140211,Sư phạm vật lý,D07,2023,23.91,0.25,KV2NT,24.3,26.49,25.32,0,25.37,-1.1699999999999982,-1.4600000000000009
7140211,Sư phạm vật lý,D07,2025,25.44,0.75,KV1,24.3,26.49,25.32,1,25.37,-1.1699999999999982,0.0700000000000002
7140211,Sư phạm vật lý,D07,2024,23.77,0.0,KV3,24.3,26.49,25.32,0,25.37,-1.1699999999999982,-1.6000000000000014
7140211,Sư phạm vật lý,D07,2024,27.68,0.5,KV2,24.3,26.49,25.32,1,25.37,-1.1699999999999982,2.3099999999999987
7140211,Sư phạm vật lý,D07,2023,25.04,0.25,KV2NT,24.3,26.49,25.32,1,25.37,-1.1699999999999982,-0.3300000000000018
7140211,Sư phạm vật lý,D07,2024,29.64,0.0,KV3,24.3,26.49,25.32,1,25.37,-1.1699999999999982,4.27
7140211,Sư phạm vật lý,D07,2023,21.64,0.5,KV2,24.3,26.49,25.32,0,25.37,-1.1699999999999982,-3.73
7140211,Sư phạm vật lý,D07,2023,23.89,0.5,KV2,24.3,26.49,25.32,0,25.37,-1.1699999999999982,-1.4800000000000004
7140212,Sư phạm hóa học,A00,2024,28.25,0.5,KV2,24.53,26.08,26.79,1,25.8,0.7100000000000009,2.4499999999999997
7140212,Sư phạm hóa học,A00,2024,28.45,0.75,KV1,24.53,26.08,26.79,1,25.8,0.7100000000000009,2.6499999999999986
7140212,Sư phạm hóa học,A00,2023,21.63,0.25,KV2NT,24.53,26.08,26.79,0,25.8,0.7100000000000009,-4.170000000000002
7140212,Sư phạm hóa học,A00,2023,23.86,0.75,KV1,24.53,26.08,26.79,0,25.8,0.7100000000000009,-1.9400000000000013
7140212,Sư phạm hóa học,A00,2023,21.55,0.0,KV3,24.53,26.08,26.79,0,25.8,0.7100000000000009,-4.25
7140212,Sư phạm hóa học,A00,2023,24.41,0.25,KV2NT,24.53,26.08,26.79,0,25.8,0.7100000000000009,-1.3900000000000006
7140212,Sư phạm hóa học,A00,2024,23.32,0.25,KV2NT,24.53,26.08,26.79,0,25.8,0.7100000000000009,-2.4800000000000004
7140212,Sư phạm hóa học,A00,2023,21.13,0.25,KV2NT,24.53,26.08,26.79,0,25.8,0.7100000000000009,-4.670000000000002
7140212,Sư phạm hóa học,A00,2024,22.33,0.75,KV1,24.53,26.08,26.79,0,25.8,0.7100000000000009,-3.4700000000000024
7140212,Sư phạm hóa học,A00,2025,26.53,0.75,KV1,24.53,26.08,26.79,0,25.8,0.7100000000000009,0.7300000000000004
7140212,Sư phạm hóa học,B00,2025,23.79,0.5,KV2,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,-1.533333333333335
7140212,Sư phạm hóa học,B00,2023,21.17,0.75,KV1,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,-4.153333333333332
7140212,Sư phạm hóa học,B00,2023,23.21,0.0,KV3,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,-2.1133333333333333
7140212,Sư phạm hóa học,B00,2024,23.55,0.25,KV2NT,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,-1.7733333333333334
7140212,Sư phạm hóa học,B00,2024,25.57,0.75,KV1,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,0.2466666666666661
7140212,Sư phạm hóa học,B00,2023,24.51,0.25,KV2NT,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,-0.8133333333333326
7140212,Sư phạm hóa học,B00,2024,22.17,0.25,KV2NT,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,-3.1533333333333324
7140212,Sư phạm hóa học,B00,2025,23.13,0.75,KV1,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,-2.193333333333335
7140212,Sư phạm hóa học,B00,2023,27.57,0.0,KV3,25.17,26.08,24.72,1,25.32333333333333,-1.3599999999999994,2.246666666666666
7140212,Sư phạm hóa học,B00,2025,21.25,0.75,KV1,25.17,26.08,24.72,0,25.32333333333333,-1.3599999999999994,-4.073333333333334
7140212,Sư phạm hóa học,D01,2023,26.8,0.75,KV1,24.8,26.17,24.75,1,25.24,-1.4200000000000017,1.5600000000000025
7140212,Sư phạm hóa học,D01,2023,22.9,0.25,KV2NT,24.8,26.17,24.75,0,25.24,-1.4200000000000017,-2.34
7140212,Sư phạm hóa học,D01,2024,23.65,0.75,KV1,24.8,26.17,24.75,0,25.24,-1.4200000000000017,-1.59
7140212,Sư phạm hóa học,D01,2023,23.69,0.0,KV3,24.8,26.17,24.75,0,25.24,-1.4200000000000017,-1.5499999999999972
7140212,Sư phạm hóa học,D01,2023,27.02,0.0,KV3,24.8,26.17,24.75,1,25.24,-1.4200000000000017,1.7800000000000011
7140212,Sư phạm hóa học,D01,2024,27.12,0.25,KV2NT,24.8,26.17,24.75,1,25.24,-1.4200000000000017,1.8800000000000023
7140212,Sư phạm hóa học,D01,2025,25.47,0.25,KV2NT,24.8,26.17,24.75,1,25.24,-1.4200000000000017,0.2300000000000004
7140212,Sư phạm hóa học,D01,2023,19.83,0.5,KV2,24.8,26.17,24.75,0,25.24,-1.4200000000000017,-5.41
7140212,Sư phạm hóa học,D01,2025,24.51,0.5,KV2,24.8,26.17,24.75,0,25.24,-1.4200000000000017,-0.7299999999999969
7140212,Sư phạm hóa học,D01,2024,25.36,0.25,KV2NT,24.8,26.17,24.75,0,25.24,-1.4200000000000017,0.120000000000001
7140212,Sư phạm hóa học,D07,2025,25.41,0.75,KV1,25.13,26.08,25.84,0,25.683333333333334,-0.2399999999999984,-0.2733333333333334
7140212,Sư phạm hóa học,D07,2024,27.13,0.5,KV2,25.13,26.08,25.84,1,25.683333333333334,-0.2399999999999984,1.4466666666666654
7140212,Sư phạm hóa học,D07,2024,30.0,0.25,KV2NT,25.13,26.08,25.84,1,25.683333333333334,-0.2399999999999984,4.316666666666666
7140212,Sư phạm hóa học,D07,2025,30.0,0.5,KV2,25.13,26.08,25.84,1,25.683333333333334,-0.2399999999999984,4.316666666666666
7140212,Sư phạm hóa học,D07,2024,26.09,0.75,KV1,25.13,26.08,25.84,1,25.683333333333334,-0.2399999999999984,0.4066666666666663
7140212,Sư phạm hóa học,D07,2025,25.18,0.25,KV2NT,25.13,26.08,25.84,0,25.683333333333334,-0.2399999999999984,-0.5033333333333339
7140212,Sư phạm hóa học,D07,2024,24.45,0.0,KV3,25.13,26.08,25.84,0,25.683333333333334,-0.2399999999999984,-1.2333333333333345
7140212,Sư phạm hóa học,D07,2023,25.36,0.5,KV2,25.13,26.08,25.84,1,25.683333333333334,-0.2399999999999984,-0.3233333333333341
7140212,Sư phạm hóa học,D07,2024,24.15,0.25,KV2NT,25.13,26.08,25.84,0,25.683333333333334,-0.2399999999999984,-1.533333333333335
7140212,Sư phạm hóa học,D07,2024,22.65,0.5,KV2,25.13,26.08,25.84,0,25.683333333333334,-0.2399999999999984,-3.033333333333335
7140213,Sư phạm sinh học,A00,2024,24.11,0.25,KV2NT,21.61,25.42,25.37,0,24.133333333333336,-0.0500000000000007,-0.0233333333333369
7140213,Sư phạm sinh học,A00,2023,21.81,0.75,KV1,21.61,25.42,25.37,1,24.133333333333336,-0.0500000000000007,-2.3233333333333377
7140213,Sư phạm sinh học,A00,2023,21.01,0.75,KV1,21.61,25.42,25.37,0,24.133333333333336,-0.0500000000000007,-3.123333333333335
7140213,Sư phạm sinh học,A00,2024,23.59,0.0,KV3,21.61,25.42,25.37,0,24.133333333333336,-0.0500000000000007,-0.5433333333333366
7140213,Sư phạm sinh học,A00,2024,27.4,0.0,KV3,21.61,25.42,25.37,1,24.133333333333336,-0.0500000000000007,3.266666666666662
7140213,Sư phạm sinh học,A00,2023,21.41,0.5,KV2,21.61,25.42,25.37,0,24.133333333333336,-0.0500000000000007,-2.7233333333333363
7140213,Sư phạm sinh học,A00,2024,26.1,0.0,KV3,21.61,25.42,25.37,1,24.133333333333336,-0.0500000000000007,1.966666666666665
7140213,Sư phạm sinh học,A00,2023,21.61,0.0,KV3,21.61,25.42,25.37,0,24.133333333333336,-0.0500000000000007,-2.523333333333337
7140213,Sư phạm sinh học,A00,2023,22.58,0.25,KV2NT,21.61,25.42,25.37,1,24.133333333333336,-0.0500000000000007,-1.553333333333338
7140213,Sư phạm sinh học,A00,2024,24.94,0.25,KV2NT,21.61,25.42,25.37,0,24.133333333333336,-0.0500000000000007,0.8066666666666649
7140213,Sư phạm sinh học,A01,2025,23.03,0.75,KV1,25.58,26.58,23.49,0,25.216666666666665,-3.09,-2.186666666666664
7140213,Sư phạm sinh học,A01,2025,20.21,0.75,KV1,25.58,26.58,23.49,0,25.216666666666665,-3.09,-5.006666666666664
7140213,Sư phạm sinh học,A01,2024,25.55,0.75,KV1,25.58,26.58,23.49,0,25.216666666666665,-3.09,0.3333333333333357
7140213,Sư phạm sinh học,A01,2025,25.0,0.75,KV1,25.58,26.58,23.49,1,25.216666666666665,-3.09,-0.216666666666665
7140213,Sư phạm sinh học,A01,2023,25.96,0.5,KV2,25.58,26.58,23.49,1,25.216666666666665,-3.09,0.7433333333333358
7140213,Sư phạm sinh học,A01,2023,28.29,0.25,KV2NT,25.58,26.58,23.49,1,25.216666666666665,-3.09,3.073333333333334
7140213,Sư phạm sinh học,A01,2025,24.26,0.5,KV2,25.58,26.58,23.49,1,25.216666666666665,-3.09,-0.9566666666666634
7140213,Sư phạm sinh học,A01,2024,29.7,0.25,KV2NT,25.58,26.58,23.49,1,25.216666666666665,-3.09,4.483333333333334
7140213,Sư phạm sinh học,A01,2024,28.07,0.0,KV3,25.58,26.58,23.49,1,25.216666666666665,-3.09,2.8533333333333357
7140213,Sư phạm sinh học,A01,2023,25.74,0.5,KV2,25.58,26.58,23.49,1,25.216666666666665,-3.09,0.5233333333333334
7140213,Sư phạm sinh học,B00,2025,20.24,0.0,KV3,22.95,24.93,21.43,0,23.10333333333333,-3.5,-2.863333333333337
7140213,Sư phạm sinh học,B00,2023,21.92,0.0,KV3,22.95,24.93,21.43,0,23.10333333333333,-3.5,-1.1833333333333336
7140213,Sư phạm sinh học,B00,2025,23.17,0.5,KV2,22.95,24.93,21.43,1,23.10333333333333,-3.5,0.0666666666666664
7140213,Sư phạm sinh học,B00,2025,17.97,0.25,KV2NT,22.95,24.93,21.43,0,23.10333333333333,-3.5,-5.133333333333336
7140213,Sư phạm sinh học,B00,2023,20.62,0.75,KV1,22.95,24.93,21.43,0,23.10333333333333,-3.5,-2.4833333333333343
7140213,Sư phạm sinh học,B00,2025,23.79,0.5,KV2,22.95,24.93,21.43,1,23.10333333333333,-3.5,0.6866666666666639
7140213,Sư phạm sinh học,B00,2025,23.36,0.5,KV2,22.95,24.93,21.43,1,23.10333333333333,-3.5,0.2566666666666641
7140213,Sư phạm sinh học,B00,2024,24.59,0.25,KV2NT,22.95,24.93,21.43,0,23.10333333333333,-3.5,1.4866666666666646
7140213,Sư phạm sinh học,B00,2024,26.41,0.0,KV3,22.95,24.93,21.43,1,23.10333333333333,-3.5,3.306666666666665
7140213,Sư phạm sinh học,B00,2025,24.42,0.5,KV2,22.95,24.93,21.43,1,23.10333333333333,-3.5,1.3166666666666664
7140213,Sư phạm sinh học,D01,2024,26.39,0.0,KV3,25.58,26.58,23.49,0,25.216666666666665,-3.09,1.1733333333333356
7140213,Sư phạm sinh học,D01,2023,27.86,0.0,KV3,25.58,26.58,23.49,1,25.216666666666665,-3.09,2.6433333333333344
7140213,Sư phạm sinh học,D01,2025,24.54,0.75,KV1,25.58,26.58,23.49,1,25.216666666666665,-3.09,-0.6766666666666659
7140213,Sư phạm sinh học,D01,2023,25.59,0.5,KV2,25.58,26.58,23.49,1,25.216666666666665,-3.09,0.3733333333333348
7140213,Sư phạm sinh học,D01,2025,25.55,0.25,KV2NT,25.58,26.58,23.49,1,25.216666666666665,-3.09,0.3333333333333357
7140213,Sư phạm sinh học,D01,2025,26.09,0.75,KV1,25.58,26.58,23.49,1,25.216666666666665,-3.09,0.8733333333333348
7140213,Sư phạm sinh học,D01,2023,23.82,0.25,KV2NT,25.58,26.58,23.49,0,25.216666666666665,-3.09,-1.3966666666666647
7140213,Sư phạm sinh học,D01,2025,22.92,0.25,KV2NT,25.58,26.58,23.49,0,25.216666666666665,-3.09,-2.2966666666666637
7140213,Sư phạm sinh học,D01,2023,20.69,0.25,KV2NT,25.58,26.58,23.49,0,25.216666666666665,-3.09,-4.526666666666664
7140213,Sư phạm sinh học,D01,2025,23.86,0.0,KV3,25.58,26.58,23.49,1,25.216666666666665,-3.09,-1.3566666666666656
7140213,Sư phạm sinh học,D08,2024,27.03,0.5,KV2,23.19,24.98,23.61,1,23.926666666666662,-1.370000000000001,3.1033333333333357
7140213,Sư phạm sinh học,D08,2024,26.31,0.75,KV1,23.19,24.98,23.61,1,23.926666666666662,-1.370000000000001,2.383333333333333
7140213,Sư phạm sinh học,D08,2023,21.54,0.5,KV2,23.19,24.98,23.61,0,23.926666666666662,-1.370000000000001,-2.3866666666666667
7140213,Sư phạm sinh học,D08,2025,22.37,0.25,KV2NT,23.19,24.98,23.61,0,23.926666666666662,-1.370000000000001,-1.5566666666666649
7140213,Sư phạm sinh học,D08,2025,23.44,0.25,KV2NT,23.19,24.98,23.61,0,23.926666666666662,-1.370000000000001,-0.4866666666666646
7140213,Sư phạm sinh học,D08,2025,20.27,0.5,KV2,23.19,24.98,23.61,0,23.926666666666662,-1.370000000000001,-3.6566666666666654
7140213,Sư phạm sinh học,D08,2023,23.55,0.5,KV2,23.19,24.98,23.61,1,23.926666666666662,-1.370000000000001,-0.3766666666666651
7140213,Sư phạm sinh học,D08,2024,20.96,0.0,KV3,23.19,24.98,23.61,0,23.926666666666662,-1.370000000000001,-2.966666666666665
7140213,Sư phạm sinh học,D08,2025,24.28,0.0,KV3,23.19,24.98,23.61,1,23.926666666666662,-1.370000000000001,0.3533333333333353
7140213,Sư phạm sinh học,D08,2023,21.3,0.75,KV1,23.19,24.98,23.61,0,23.926666666666662,-1.370000000000001,-2.626666666666665
7140214,Sư phạm kỹ thuật công nghiệp,A00,2025,23.52,0.25,KV2NT,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,1.8233333333333304
7140214,Sư phạm kỹ thuật công nghiệp,A00,2024,22.88,0.75,KV1,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,1.18333333333333
7140214,Sư phạm kỹ thuật công nghiệp,A00,2025,21.08,0.5,KV2,21.7,21.95,21.44,0,21.69666666666667,-0.509999999999998,-0.6166666666666707
7140214,Sư phạm kỹ thuật công nghiệp,A00,2023,18.9,0.5,KV2,21.7,21.95,21.44,0,21.69666666666667,-0.509999999999998,-2.7966666666666704
7140214,Sư phạm kỹ thuật công nghiệp,A00,2023,22.24,0.75,KV1,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,0.5433333333333294
7140214,Sư phạm kỹ thuật công nghiệp,A00,2023,19.36,0.25,KV2NT,21.7,21.95,21.44,0,21.69666666666667,-0.509999999999998,-2.3366666666666696
7140214,Sư phạm kỹ thuật công nghiệp,A00,2025,24.6,0.5,KV2,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,2.9033333333333324
7140214,Sư phạm kỹ thuật công nghiệp,A00,2024,19.27,0.0,KV3,21.7,21.95,21.44,0,21.69666666666667,-0.509999999999998,-2.4266666666666694
7140214,Sư phạm kỹ thuật công nghiệp,A00,2025,21.66,0.25,KV2NT,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,-0.0366666666666688
7140214,Sư phạm kỹ thuật công nghiệp,A00,2024,18.49,0.75,KV1,21.7,21.95,21.44,0,21.69666666666667,-0.509999999999998,-3.2066666666666706
7140214,Sư phạm kỹ thuật công nghiệp,A01,2025,23.94,0.0,KV3,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,2.2433333333333323
7140214,Sư phạm kỹ thuật công nghiệp,A01,2025,18.97,0.75,KV1,21.7,21.95,21.44,0,21.69666666666667,-0.509999999999998,-2.72666666666667
7140214,Sư phạm kỹ thuật công nghiệp,A01,2023,23.71,0.0,KV3,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,2.013333333333332
7140214,Sư phạm kỹ thuật công nghiệp,A01,2023,22.36,0.25,KV2NT,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,0.6633333333333304
7140214,Sư phạm kỹ thuật công nghiệp,A01,2024,21.88,0.25,KV2NT,21.7,21.95,21.44,0,21.69666666666667,-0.509999999999998,0.18333333333333
7140214,Sư phạm kỹ thuật công nghiệp,A01,2025,22.34,0.75,KV1,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,0.6433333333333309
7140214,Sư phạm kỹ thuật công nghiệp,A01,2023,24.53,0.25,KV2NT,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,2.833333333333332
7140214,Sư phạm kỹ thuật công nghiệp,A01,2024,26.32,0.75,KV1,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,4.623333333333331
7140214,Sư phạm kỹ thuật công nghiệp,A01,2023,22.79,0.0,KV3,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,1.0933333333333302
7140214,Sư phạm kỹ thuật công nghiệp,A01,2025,23.49,0.75,KV1,21.7,21.95,21.44,1,21.69666666666667,-0.509999999999998,1.7933333333333294
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2024,22.67,0.5,KV2,19.0,22.5,23.84,1,21.78,1.34,0.8900000000000006
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2025,24.01,0.75,KV1,19.0,22.5,23.84,1,21.78,1.34,2.2300000000000004
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2023,17.96,0.75,KV1,19.0,22.5,23.84,0,21.78,1.34,-3.82
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2023,18.81,0.5,KV2,19.0,22.5,23.84,0,21.78,1.34,-2.9700000000000024
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2024,20.27,0.75,KV1,19.0,22.5,23.84,0,21.78,1.34,-1.5100000000000016
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2023,21.84,0.25,KV2NT,19.0,22.5,23.84,1,21.78,1.34,0.0599999999999987
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2023,18.07,0.25,KV2NT,19.0,22.5,23.84,0,21.78,1.34,-3.710000000000001
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2024,22.16,0.5,KV2,19.0,22.5,23.84,0,21.78,1.34,0.379999999999999
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2023,19.78,0.25,KV2NT,19.0,22.5,23.84,1,21.78,1.34,-2.0
7140215,Sư phạm kỹ thuật nông nghiệp,B00,2024,20.98,0.75,KV1,19.0,22.5,23.84,0,21.78,1.34,-0.8000000000000007
7140217,Sư phạm ngữ văn,C00,2023,20.1,0.25,KV2NT,25.54,27.56,23.9,0,25.666666666666668,-3.66,-5.566666666666666
7140217,Sư phạm ngữ văn,C00,2023,27.49,0.0,KV3,25.54,27.56,23.9,1,25.666666666666668,-3.66,1.8233333333333304
7140217,Sư phạm ngữ văn,C00,2024,24.11,0.0,KV3,25.54,27.56,23.9,0,25.666666666666668,-3.66,-1.5566666666666684
7140217,Sư phạm ngữ văn,C00,2024,29.87,0.0,KV3,25.54,27.56,23.9,1,25.666666666666668,-3.66,4.203333333333333
7140217,Sư phạm ngữ văn,C00,2023,27.91,0.5,KV2,25.54,27.56,23.9,1,25.666666666666668,-3.66,2.2433333333333323
7140217,Sư phạm ngữ văn,C00,2025,20.98,0.25,KV2NT,25.54,27.56,23.9,0,25.666666666666668,-3.66,-4.686666666666667
7140217,Sư phạm ngữ văn,C00,2024,26.27,0.25,KV2NT,25.54,27.56,23.9,0,25.666666666666668,-3.66,0.6033333333333317
7140217,Sư phạm ngữ văn,C00,2025,23.61,0.0,KV3,25.54,27.56,23.9,0,25.666666666666668,-3.66,-2.0566666666666684
7140217,Sư phạm ngữ văn,C00,2024,28.58,0.0,KV3,25.54,27.56,23.9,1,25.666666666666668,-3.66,2.9133333333333304
7140217,Sư phạm ngữ văn,C00,2024,25.2,0.0,KV3,25.54,27.56,23.9,0,25.666666666666668,-3.66,-0.4666666666666685
7140217,Sư phạm ngữ văn,D01,2023,25.1,0.75,KV1,25.95,27.82,26.61,0,26.793333333333333,-1.2100000000000009,-1.6933333333333316
7140217,Sư phạm ngữ văn,D01,2025,26.93,0.25,KV2NT,25.95,27.82,26.61,1,26.793333333333333,-1.2100000000000009,0.1366666666666667
7140217,Sư phạm ngữ văn,D01,2025,25.7,0.75,KV1,25.95,27.82,26.61,0,26.793333333333333,-1.2100000000000009,-1.0933333333333335
7140217,Sư phạm ngữ văn,D01,2025,26.35,0.0,KV3,25.95,27.82,26.61,0,26.793333333333333,-1.2100000000000009,-0.4433333333333316
7140217,Sư phạm ngữ văn,D01,2024,27.65,0.5,KV2,25.95,27.82,26.61,0,26.793333333333333,-1.2100000000000009,0.8566666666666656
7140217,Sư phạm ngữ văn,D01,2024,28.66,0.0,KV3,25.95,27.82,26.61,1,26.793333333333333,-1.2100000000000009,1.8666666666666671
7140217,Sư phạm ngữ văn,D01,2024,26.24,0.25,KV2NT,25.95,27.82,26.61,0,26.793333333333333,-1.2100000000000009,-0.5533333333333346
7140217,Sư phạm ngữ văn,D01,2025,26.57,0.75,KV1,25.95,27.82,26.61,0,26.793333333333333,-1.2100000000000009,-0.2233333333333327
7140217,Sư phạm ngữ văn,D01,2025,26.54,0.0,KV3,25.95,27.82,26.61,0,26.793333333333333,-1.2100000000000009,-0.2533333333333338
7140217,Sư phạm ngữ văn,D01,2023,29.25,0.5,KV2,25.95,27.82,26.61,1,26.793333333333333,-1.2100000000000009,2.456666666666667
7140218,Sư phạm lịch sử,C00,2024,29.27,0.5,KV2,27.22,27.93,27.04,1,27.396666666666665,-0.8900000000000006,1.8733333333333348
